Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.fhir.be.patient-care.json	5056	-	0	0	0	0	0	0	13	86	0	0	0	0	0	0	0	0	0	0	83	97	0	0	0	3	0	1
fsh-generated/resources/Patient-patient1.json	496	21	0	0	0	0	0	0	0	533	0	0	0	0	0	0	0	0	0	0	21	24	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-BeModelCarePlan.json	7581	23	0	27	0	0	0	0	0	66	0	0	0	0	0	0	0	1	0	0	137	688	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-BeModelCareTeam.json	5086	10	0	36	1	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	83	274	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-BeModelGoal.json	2004	9	0	38	0	0	0	0	0	24	0	0	1	0	0	0	0	1	0	0	48	97	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-BeModelTask.json	2447	8	0	40	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	48	93	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-be-care-plan.json	7042	10	0	111	0	0	0	0	1	25	0	0	0	0	0	0	0	1	0	0	213	512	0	0	0	13	0	0
fsh-generated/resources/StructureDefinition-be-careteam.json	4313	9	0	65	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	126	270	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-be-goal.json	1928	8	0	67	0	0	0	0	0	49	0	0	0	0	0	0	0	1	0	0	103	321	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-be-task.json	4145	8	0	87	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	220	470	0	1	0	9	0	0
